CROP_TYPE,SOIL_TYPE,REGION,Humidity,soilmiosture,Temperature,WEATHER_CONDITION,WATER_REQUIREMENT
TOMATO,HUMID,DESERT,92.91185695,344,29.39,WINDY,6.68
TOMATO,HUMID,DESERT,94.65343534,346,29.34,RAINY,0.3
TOMATO,HUMID,DESERT,92.86597437,340,29.32,NORMAL,6.68
TOMATO,HUMID,DESERT,90.33698678,341,29.28,SUNNY,8.18
TOMATO,HUMID,DESERT,94.96218673,342,29.24,WINDY,7.68
TOMATO,HUMID,DESERT,94.81637388,341,29.2,RAINY,0.5
TOMATO,HUMID,DESERT,93.12603235,342,29.17,NORMAL,7.68
TOMATO,HUMID,DESERT,91.89216849,342,29.13,SUNNY,9.18
TOMATO,HUMID,DESERT,93.42402083,342,29.1,WINDY,8.68
TOMATO,HUMID,DESERT,90.84660317,342,29.07,RAINY,0.8
TOMATO,HUMID,SEMI ARID,91.14849627,345,29.04,NORMAL,4.14
TOMATO,HUMID,SEMI ARID,90.71832938,341,29.01,SUNNY,5.64
TOMATO,HUMID,SEMI ARID,92.48839665,340,28.98,WINDY,5.14
TOMATO,HUMID,SEMI ARID,94.19790371,341,28.97,RAINY,0.2
TOMATO,HUMID,SEMI ARID,90.01506395,341,28.94,NORMAL,5.14
TOMATO,HUMID,SEMI ARID,91.91533173,340,28.91,SUNNY,6.64
TOMATO,HUMID,SEMI ARID,92.50969311,340,28.88,WINDY,6.14
TOMATO,HUMID,SEMI ARID,91.39356832,339,28.86,RAINY,0.3
TOMATO,HUMID,SEMI ARID,91.64193051,340,28.83,NORMAL,6.14
TOMATO,HUMID,SEMI ARID,91.79742953,340,28.81,SUNNY,7.64
TOMATO,HUMID,SEMI ARID,90.60932469,340,28.79,WINDY,7.14
TOMATO,HUMID,SEMI ARID,90.45773041,342,28.76,RAINY,0.5
TOMATO,HUMID,SEMI ARID,91.46241065,343,28.74,NORMAL,7.14
TOMATO,HUMID,SEMI ARID,92.78226196,339,28.73,SUNNY,8.64
TOMATO,HUMID,SEMI ARID,91.81758779,341,28.71,WINDY,8.14
TOMATO,HUMID,SEMI ARID,94.2911951,341,28.69,RAINY,0.8
TOMATO,HUMID,SEMI HUMID,94.5513539,341,28.67,NORMAL,3.42
TOMATO,HUMID,SEMI HUMID,94.22253035,344,28.65,SUNNY,4.92
TOMATO,HUMID,SEMI HUMID,91.34685096,344,28.63,WINDY,4.42
TOMATO,HUMID,SEMI HUMID,94.57459443,342,28.62,RAINY,0.1
TOMATO,HUMID,SEMI HUMID,93.46806467,344,28.6,NORMAL,4.42
TOMATO,HUMID,SEMI HUMID,94.78993038,343,28.58,SUNNY,5.92
TOMATO,HUMID,SEMI HUMID,91.3821731,342,28.56,WINDY,5.42
TOMATO,HUMID,SEMI HUMID,91.69532178,342,28.54,RAINY,0.2
TOMATO,HUMID,SEMI HUMID,79.19732001,343,28.53,NORMAL,5.42
TOMATO,HUMID,SEMI HUMID,84.86275707,341,28.52,SUNNY,6.92
TOMATO,HUMID,SEMI HUMID,76.97696717,341,28.5,WINDY,6.42
TOMATO,HUMID,SEMI HUMID,75.62137159,340,28.49,RAINY,0.3
TOMATO,HUMID,SEMI HUMID,83.63276077,340,28.48,NORMAL,6.42
TOMATO,HUMID,SEMI HUMID,81.7358876,340,28.46,SUNNY,7.92
TOMATO,HUMID,SEMI HUMID,80.53965818,339,28.56,WINDY,7.42
TOMATO,HUMID,SEMI HUMID,81.30681027,339,28.87,RAINY,0.5
TOMATO,HUMID,HUMID,79.29573149,340,29.24,NORMAL,2.52
TOMATO,HUMID,HUMID,79.12404171,341,29.58,SUNNY,4.02
TOMATO,HUMID,HUMID,83.55546146,352,29.71,WINDY,3.52
TOMATO,HUMID,HUMID,83.63488952,339,29.92,RAINY,0.1
TOMATO,HUMID,HUMID,75.88298598,288,30.07,NORMAL,3.52
TOMATO,HUMID,HUMID,84.84422454,265,30.18,SUNNY,5.02
TOMATO,HUMID,HUMID,84.44932014,217,30.25,WINDY,4.52
TOMATO,HUMID,HUMID,82.24415809,194,30.29,RAINY,0.1
TOMATO,HUMID,HUMID,81.73049149,214,30.31,NORMAL,4.52
TOMATO,HUMID,HUMID,76.04203958,221,30.32,SUNNY,6.02
TOMATO,HUMID,HUMID,78.17952126,222,30.31,WINDY,5.52
TOMATO,HUMID,HUMID,77.0543546,221,30.29,RAINY,0.2
TOMATO,HUMID,HUMID,81.69105088,221,30.26,NORMAL,5.52
TOMATO,HUMID,HUMID,81.38103349,220,30.22,SUNNY,7.02
TOMATO,HUMID,HUMID,84.62978302,221,30.2,WINDY,6.52
TOMATO,HUMID,HUMID,84.55794703,220,30.16,RAINY,0.3
TOMATO,WET,DESERT,82.21276599,220,30.11,NORMAL,3.6
TOMATO,WET,DESERT,77.21705554,222,30.07,SUNNY,5.1
TOMATO,WET,DESERT,82.5993307,220,30.02,WINDY,4.6
TOMATO,WET,DESERT,79.9751579,222,29.98,RAINY,0.1
TOMATO,WET,DESERT,83.4630147,217,29.93,NORMAL,4.6
TOMATO,WET,DESERT,77.51235009,220,29.89,SUNNY,6.1
TOMATO,WET,DESERT,77.43198948,222,29.84,WINDY,5.6
TOMATO,WET,DESERT,78.22080815,221,29.8,RAINY,0.2
TOMATO,WET,DESERT,84.51591287,220,29.75,NORMAL,5.6
TOMATO,WET,DESERT,79.04368718,220,29.71,SUNNY,7.1
TOMATO,WET,DESERT,84.47601498,220,29.69,WINDY,6.6
TOMATO,WET,DESERT,84.09229796,219,29.64,RAINY,0.3
TOMATO,WET,DESERT,79.47270984,221,29.6,NORMAL,6.6
TOMATO,WET,DESERT,78.1258666,220,29.56,SUNNY,8.1
TOMATO,WET,DESERT,78.02763149,220,29.51,WINDY,7.6
TOMATO,WET,DESERT,75.6350708,220,29.47,RAINY,0.5
TOMATO,WET,SEMI ARID,84.87668973,220,29.43,NORMAL,3.06
TOMATO,WET,SEMI ARID,81.02453404,221,29.39,SUNNY,4.56
TOMATO,WET,SEMI ARID,84.61527627,220,29.36,WINDY,4.06
TOMATO,WET,SEMI ARID,81.19666206,220,29.32,RAINY,0.1
TOMATO,WET,SEMI ARID,76.30050373,222,29.28,NORMAL,4.06
TOMATO,WET,SEMI ARID,77.34264002,219,29.25,SUNNY,5.56
TOMATO,WET,SEMI ARID,75.68339729,219,29.23,WINDY,5.06
TOMATO,WET,SEMI ARID,76.43836957,222,29.2,RAINY,0.2
TOMATO,WET,SEMI ARID,81.31677618,220,29.17,NORMAL,5.06
TOMATO,WET,SEMI ARID,80.30351815,220,29.14,SUNNY,6.56
TOMATO,WET,SEMI ARID,77.07598065,220,29.11,WINDY,606
TOMATO,WET,SEMI ARID,76.25674874,218,29.08,RAINY,0.3
TOMATO,WET,SEMI ARID,75.53835214,221,29.06,NORMAL,6.06
TOMATO,WET,SEMI ARID,75.66653335,220,29.03,SUNNY,7.56
TOMATO,WET,SEMI ARID,82.33733678,219,29.01,WINDY,7.06
TOMATO,WET,SEMI ARID,84.14668447,220,28.98,RAINY,0.5
TOMATO,WET,SEMI HUMID,75.98203329,220,28.96,NORMAL,2.34
TOMATO,WET,SEMI HUMID,80.80343786,221,28.93,SUNNY,3.84
TOMATO,WET,SEMI HUMID,75.37170612,221,28.92,WINDY,3.34
TOMATO,WET,SEMI HUMID,81.13668716,219,28.9,RAINY,0.1
TOMATO,WET,SEMI HUMID,81.79475917,218,28.88,NORMAL,3.34
TOMATO,WET,SEMI HUMID,81.53480799,219,28.86,SUNNY,4.84
TOMATO,WET,SEMI HUMID,75.00539324,220,28.84,WINDY,4.34
TOMATO,WET,SEMI HUMID,77.90621048,220,28.82,RAINY,0.1
TOMATO,WET,SEMI HUMID,82.8597549,219,28.81,NORMAL,4.34
TOMATO,WET,SEMI HUMID,82.50257909,221,28.79,SUNNY,5.84
TOMATO,WET,SEMI HUMID,76.17851932,220,28.77,WINDY,5.34
TOMATO,WET,SEMI HUMID,76.59175937,220,28.75,RAINY,0.2
TOMATO,WET,SEMI HUMID,76.53237965,219,28.73,NORMAL,5.34
TOMATO,WET,SEMI HUMID,83.03878838,221,28.71,SUNNY,6.84
TOMATO,WET,SEMI HUMID,76.7433897,220,28.71,WINDY,6.34
TOMATO,WET,SEMI HUMID,77.91757121,220,28.69,RAINY,0.3
TOMATO,WET,HUMID,80.3509046,220,28.67,NORMAL,1.44
TOMATO,WET,HUMID,78.71555832,220,28.65,SUNNY,3
TOMATO,WET,HUMID,80.41198458,220,28.64,WINDY,2.5
TOMATO,WET,HUMID,83.91902605,219,28.62,RAINY,0.1
TOMATO,WET,HUMID,81.56641891,219,28.61,NORMAL,2.44
TOMATO,WET,HUMID,81.97904282,221,28.59,SUNNY,4
TOMATO,WET,HUMID,80.04662756,220,28.58,WINDY,3.5
TOMATO,WET,HUMID,81.69801729,220,28.57,RAINY,0.1
TOMATO,WET,HUMID,76.47039772,221,28.55,NORMAL,3.44
TOMATO,WET,HUMID,76.72621429,219,28.54,SUNNY,5
TOMATO,WET,HUMID,76.75768356,221,28.53,WINDY,4.5
TOMATO,WET,HUMID,77.7293114,220,28.52,RAINY,0.1
TOMATO,WET,HUMID,82.44777468,220,28.51,NORMAL,4.44
TOMATO,WET,HUMID,77.85055621,221,28.5,SUNNY,6
TOMATO,WET,HUMID,82.82904143,221,28.49,WINDY,5.5
TOMATO,WET,HUMID,78.51206972,220,28.48,RAINY,0.2
ONION,DRY,DESERT,84.16855231,220,28.49,NORMAL,4.25
ONION,DRY,DESERT,75.40989245,219,28.67,SUNNY,5.75
ONION,DRY,DESERT,77.52425987,220,28.94,WINDY,5.25
ONION,DRY,DESERT,81.83896111,220,29.26,RAINY,0.2
ONION,DRY,DESERT,80.13456404,222,29.59,NORMAL,5.25
ONION,DRY,DESERT,82.68738535,219,29.92,SUNNY,6.75
ONION,DRY,DESERT,78.63388824,219,30.09,WINDY,6.25
ONION,DRY,DESERT,78.58320116,219,30.4,RAINY,0.3
ONION,DRY,DESERT,76.11021529,218,30.7,NORMAL,6.25
ONION,DRY,DESERT,75.39752705,226,30.98,SUNNY,7.75
ONION,DRY,DESERT,75.77503808,197,31.19,WINDY,7.25
ONION,DRY,DESERT,83.86129998,184,31.34,RAINY,0.5
ONION,DRY,DESERT,72.24850829,168,31.43,NORMAL,7.25
ONION,DRY,DESERT,82.94164078,166,31.48,SUNNY,8.75
ONION,DRY,DESERT,86.8870535,164,31.5,WINDY,8.25
ONION,DRY,DESERT,88.16513579,164,31.49,RAINY,0.8
ONION,DRY,SEMI ARID,72.00460848,164,31.46,NORMAL,4.125
ONION,DRY,SEMI ARID,72.01364411,162,31.41,SUNNY,5.625
ONION,DRY,SEMI ARID,85.08640476,164,31.38,WINDY,5.125
ONION,DRY,SEMI ARID,88.80391021,164,31.32,RAINY,0.2
ONION,DRY,SEMI ARID,75.14640198,165,31.24,NORMAL,5.125
ONION,DRY,SEMI ARID,83.12053888,164,31.17,SUNNY,6.625
ONION,DRY,SEMI ARID,71.91711523,164,31.08,WINDY,6.125
ONION,DRY,SEMI ARID,88.36668522,166,31,RAINY,0.3
ONION,DRY,SEMI ARID,74.68322732,165,30.92,NORMAL,6.125
ONION,DRY,SEMI ARID,88.95692783,164,30.85,SUNNY,7.625
ONION,DRY,SEMI ARID,70.88259632,164,30.77,WINDY,7.125
ONION,DRY,SEMI ARID,79.26861738,164,30.69,RAINY,0.5
ONION,DRY,SEMI ARID,71.4509053,164,30.62,NORMAL,7.125
ONION,DRY,SEMI ARID,81.86171563,164,30.55,SUNNY,8.625
ONION,DRY,SEMI ARID,78.21047693,164,30.48,WINDY,8.125
ONION,DRY,SEMI ARID,74.63745355,169,30.44,RAINY,0.8
ONION,DRY,SEMI HUMID,73.84186449,164,30.38,NORMAL,3.375
ONION,DRY,SEMI HUMID,72.60512854,163,30.31,SUNNY,4.875
ONION,DRY,SEMI HUMID,79.78725152,164,30.24,WINDY,4.375
ONION,DRY,SEMI HUMID,74.99739774,164,30.18,RAINY,0.1
ONION,DRY,SEMI HUMID,77.62976013,164,30.12,NORMAL,4.375
ONION,DRY,SEMI HUMID,89.89106506,164,30.06,SUNNY,5.875
ONION,DRY,SEMI HUMID,80.76238215,164,29.99,WINDY,5.375
ONION,DRY,SEMI HUMID,84.48235878,164,29.94,RAINY,0.2
ONION,DRY,SEMI HUMID,76.2403666,164,29.88,NORMAL,5.375
ONION,DRY,SEMI HUMID,81.70476368,164,29.83,SUNNY,6.875
ONION,DRY,SEMI HUMID,78.54340987,164,29.77,WINDY,6.375
ONION,DRY,SEMI HUMID,87.98329901,164,29.75,RAINY,0.3
ONION,DRY,SEMI HUMID,78.53037059,164,29.7,NORMAL,6.375
ONION,DRY,SEMI HUMID,74.09956958,164,29.65,SUNNY,7.875
ONION,DRY,SEMI HUMID,70.89000744,165,29.61,WINDY,7.375
ONION,DRY,SEMI HUMID,85.72530641,164,29.57,RAINY,0.5
ONION,DRY,HUMID,83.46409075,164,29.52,NORMAL,2.75
ONION,DRY,HUMID,81.45139295,164,29.49,SUNNY,4.25
ONION,DRY,HUMID,82.85284045,164,29.45,NORMAL,3.75
ONION,DRY,HUMID,71.31342851,165,29.42,SUNNY,0.1
ONION,DRY,HUMID,74.4407048,164,29.38,WINDY,3.75
ONION,DRY,HUMID,76.85691248,164,29.35,RAINY,5.25
ONION,DRY,HUMID,77.01222585,164,29.31,NORMAL,4.75
ONION,DRY,HUMID,82.7015932,164,29.3,SUNNY,0.1
ONION,DRY,HUMID,87.06071115,163,29.26,WINDY,4.75
ONION,DRY,HUMID,78.62697699,164,29.23,RAINY,6.25
ONION,DRY,HUMID,80.49172597,164,29.21,NORMAL,5.75
ONION,DRY,HUMID,81.65769588,164,29.18,SUNNY,0.2
ONION,DRY,HUMID,73.35763537,164,29.16,WINDY,5.75
ONION,DRY,HUMID,83.31240346,164,29.14,RAINY,7.25
ONION,DRY,HUMID,73.7459581,164,29.11,NORMAL,6.75
ONION,DRY,HUMID,78.45959697,164,29.09,NORMAL,0.3
ONION,HUMID,DESERT,81.76904006,164,29.07,SUNNY,3.25
ONION,HUMID,DESERT,87.88255345,164,29.05,WINDY,4.75
ONION,HUMID,DESERT,79.95150917,165,29.02,RAINY,4.25
ONION,HUMID,DESERT,87.81661683,164,29.01,NORMAL,0.1
ONION,HUMID,DESERT,80.90424543,164,28.99,SUNNY,4.25
ONION,HUMID,DESERT,72.97198375,164,28.97,WINDY,5.75
ONION,HUMID,DESERT,73.19897535,164,28.95,RAINY,5.25
ONION,HUMID,DESERT,82.11319791,164,28.94,NORMAL,0.2
ONION,HUMID,DESERT,79.15532398,164,28.92,SUNNY,5.25
ONION,HUMID,DESERT,88.3313023,164,28.9,WINDY,6.75
ONION,HUMID,DESERT,76.44048625,163,28.88,RAINY,6.25
ONION,HUMID,DESERT,74.27607475,164,28.86,NORMAL,0.3
ONION,HUMID,DESERT,82.09053379,164,28.84,SUNNY,6.25
ONION,HUMID,DESERT,83.20630007,164,28.83,WINDY,7.75
ONION,HUMID,DESERT,84.09985284,164,28.82,RAINY,7.25
ONION,HUMID,DESERT,79.46283115,164,28.8,NORMAL,0.5
ONION,HUMID,SEMI ARID,74.89465426,163,28.79,SUNNY,2.875
ONION,HUMID,SEMI ARID,86.97061481,164,28.78,WINDY,4.375
ONION,HUMID,SEMI ARID,79.47557931,163,28.76,RAINY,3.875
ONION,HUMID,SEMI ARID,82.09281674,164,28.75,NORMAL,0.1
ONION,HUMID,SEMI ARID,76.66724969,164,28.74,SUNNY,3.875
ONION,HUMID,SEMI ARID,89.86454053,163,28.73,WINDY,5.375
ONION,HUMID,SEMI ARID,78.00774772,163,28.71,RAINY,4.875
ONION,HUMID,SEMI ARID,78.20392774,164,28.7,NORMAL,0.1
ONION,HUMID,SEMI ARID,81.13449097,163,28.69,SUNNY,4.875
ONION,HUMID,SEMI ARID,80.57226761,163,28.67,NORMAL,6.375
ONION,HUMID,SEMI ARID,86.20899734,159,28.67,SUNNY,5.875
ONION,HUMID,SEMI ARID,78.51063754,164,28.65,WINDY,0.2
ONION,HUMID,SEMI ARID,71.14782585,164,28.64,RAINY,5.875
ONION,HUMID,SEMI ARID,79.1188943,164,28.63,NORMAL,7.375
ONION,HUMID,SEMI ARID,71.23690851,164,28.62,SUNNY,6.875
ONION,HUMID,SEMI ARID,73.48655995,164,28.6,WINDY,0.3
ONION,HUMID,SEMI HUMID,77.17331847,164,28.59,RAINY,2.375
ONION,HUMID,SEMI HUMID,80.94023552,163,28.58,NORMAL,3.875
ONION,HUMID,SEMI HUMID,86.84264005,164,28.57,SUNNY,3.375
ONION,HUMID,SEMI HUMID,70.95705996,163,28.55,WINDY,0.1
ONION,HUMID,SEMI HUMID,79.79609448,163,28.54,RAINY,3.375
ONION,HUMID,SEMI HUMID,73.96164569,164,28.53,NORMAL,4.875
ONION,HUMID,SEMI HUMID,74.36794079,162,28.52,NORMAL,4.375
ONION,HUMID,SEMI HUMID,75.99987588,165,28.51,SUNNY,0.1
ONION,HUMID,SEMI HUMID,73.65346838,165,28.5,WINDY,4.375
ONION,HUMID,SEMI HUMID,89.05587886,164,28.49,RAINY,5.875
ONION,HUMID,SEMI HUMID,86.14290267,164,28.47,NORMAL,5.375
ONION,HUMID,SEMI HUMID,86.79261344,164,28.46,SUNNY,0.2
ONION,HUMID,SEMI HUMID,88.07112278,164,28.44,WINDY,5.575
ONION,HUMID,SEMI HUMID,81.68688879,164,28.43,RAINY,6.875
ONION,HUMID,SEMI HUMID,82.286484,164,28.42,NORMAL,6.575
ONION,HUMID,SEMI HUMID,73.81994896,164,28.4,SUNNY,0.3
ONION,HUMID,HUMID,82.00274423,164,28.39,WINDY,1.75
ONION,HUMID,HUMID,80.31964408,164,28.38,RAINY,3.25
ONION,HUMID,HUMID,82.3207629,167,28.37,NORMAL,2.75
ONION,HUMID,HUMID,80.15836264,166,28.36,SUNNY,0.1
ONION,HUMID,HUMID,81.60487287,166,28.35,WINDY,2.75
ONION,HUMID,HUMID,83.37011772,164,28.34,RAINY,4.25
ONION,HUMID,HUMID,82.63941394,163,28.33,NORMAL,3.75
ONION,HUMID,HUMID,82.89408619,164,28.32,SUNNY,0.1
ONION,HUMID,HUMID,83.5352163,164,28.31,WINDY,3.75
ONION,HUMID,HUMID,83.03322691,164,28.3,RAINY,5.25
ONION,HUMID,HUMID,81.41753846,164,28.29,NORMAL,4.75
ONION,HUMID,HUMID,81.45061596,164,28.28,SUNNY,0.1
ONION,HUMID,HUMID,80.88684822,163,28.27,WINDY,4.75
ONION,HUMID,HUMID,82.05687182,164,28.26,RAINY,6.25
ONION,HUMID,HUMID,80.66385045,164,28.26,NORMAL,5.75
ONION,HUMID,HUMID,80.30025587,163,28.25,SUNNY,0.2
ONION,WET,DESERT,82.7883708,165,28.24,NORMAL,2.5
ONION,WET,DESERT,80.41817957,164,28.24,SUNNY,4
ONION,WET,DESERT,80.1923008,164,28.23,WINDY,3.5
ONION,WET,DESERT,83.58760316,165,28.22,RAINY,0.1
ONION,WET,DESERT,80.47476396,164,28.22,NORMAL,3.5
ONION,WET,DESERT,83.11713476,164,28.21,SUNNY,5
ONION,WET,DESERT,80.97384195,164,28.21,WINDY,4.5
ONION,WET,DESERT,82.67839517,164,28.2,RAINY,0.1
ONION,WET,DESERT,81.33265073,164,28.19,NORMAL,4.5
ONION,WET,DESERT,80.52389148,164,28.19,SUNNY,6
ONION,WET,DESERT,84.04403589,163,28.19,WINDY,5.5
ONION,WET,DESERT,80.54498576,166,28.18,RAINY,0.2
ONION,WET,DESERT,84.49774397,162,28.17,NORMAL,5.5
ONION,WET,DESERT,82.00274423,164,28.17,NORMAL,7
ONION,WET,DESERT,80.31964408,163,28.16,SUNNY,6.5
ONION,WET,DESERT,82.3207629,163,28.16,WINDY,0.3
ONION,WET,SEMI ARID,80.15836264,163,28.15,RAINY,2.125
ONION,WET,SEMI ARID,81.60487287,164,28.15,NORMAL,3.625
ONION,WET,SEMI ARID,83.37011772,164,28.14,SUNNY,3.125
ONION,WET,SEMI ARID,82.63941394,162,28.13,WINDY,0.1
ONION,WET,SEMI ARID,82.89408619,164,28.13,RAINY,3.125
ONION,WET,SEMI ARID,83.5352163,163,28.13,NORMAL,4.625
ONION,WET,SEMI ARID,83.03322691,162,28.12,SUNNY,4.125
ONION,WET,SEMI ARID,81.41753846,259,28.11,WINDY,0.1
ONION,WET,SEMI ARID,81.45061596,408,28.11,RAINY,4.125
ONION,WET,SEMI ARID,80.88684822,332,28.1,NORMAL,5.625
ONION,WET,SEMI ARID,82.05687182,286,28.1,SUNNY,5.125
ONION,WET,SEMI ARID,80.66385045,250,28.23,WINDY,0.2
ONION,WET,SEMI ARID,80.30025587,216,28.53,RAINY,5.125
ONION,WET,SEMI ARID,82.7883708,234,28.9,NORMAL,6.625
ONION,WET,SEMI ARID,80.41817957,234,29.27,SUNNY,6.125
ONION,WET,SEMI ARID,80.1923008,234,29.6,WINDY,0.3
ONION,WET,SEMI HUMID,83.58760316,235,29.83,RAINY,1.625
ONION,WET,SEMI HUMID,80.47476396,234,29.93,NORMAL,3.125
ONION,WET,SEMI HUMID,83.11713476,234,30.07,SUNNY,2.625
ONION,WET,SEMI HUMID,80.97384195,235,30.17,WINDY,0.1
ONION,WET,SEMI HUMID,82.67839517,235,30.24,RAINY,2.625
ONION,WET,SEMI HUMID,81.33265073,239,30.28,NORMAL,4.125
ONION,WET,SEMI HUMID,80.52389148,234,30.29,SUNNY,3.625
ONION,WET,SEMI HUMID,84.04403589,235,30.29,NORMAL,0.1
ONION,WET,SEMI HUMID,80.54498576,234,30.28,SUNNY,3.625
ONION,WET,SEMI HUMID,84.49774397,234,30.24,WINDY,5.125
ONION,WET,SEMI HUMID,82.00274423,234,30.21,RAINY,4.625
ONION,WET,SEMI HUMID,80.31964408,236,30.17,NORMAL,0.1
ONION,WET,SEMI HUMID,82.3207629,235,30.12,SUNNY,4.625
ONION,WET,SEMI HUMID,80.15836264,235,30.1,WINDY,6.125
ONION,WET,SEMI HUMID,81.60487287,235,30.05,RAINY,5.625
ONION,WET,SEMI HUMID,83.37011772,237,29.99,NORMAL,0.2
ONION,WET,HUMID,82.63941394,235,29.94,SUNNY,1.625
ONION,WET,HUMID,82.89408619,235,29.88,WINDY,3.125
ONION,WET,HUMID,83.5352163,238,29.83,RAINY,2.625
ONION,WET,HUMID,83.03322691,237,29.77,NORMAL,0.1
ONION,WET,HUMID,81.41753846,234,29.72,NORMAL,2.625
ONION,WET,HUMID,81.45061596,234,29.67,SUNNY,4.125
ONION,WET,HUMID,80.88684822,235,29.61,WINDY,3.625
ONION,WET,HUMID,82.05687182,234,29.56,RAINY,0.1
ONION,WET,HUMID,80.66385045,234,29.51,NORMAL,3.625
ONION,WET,HUMID,80.30025587,234,29.49,SUNNY,5.125
ONION,WET,HUMID,82.7883708,237,29.44,WINDY,4.625
ONION,WET,HUMID,80.41817957,236,29.4,RAINY,0.1
ONION,WET,HUMID,80.1923008,238,29.36,NORMAL,4.625
ONION,WET,HUMID,83.58760316,238,29.31,SUNNY,6.125
ONION,WET,HUMID,80.47476396,237,29.27,WINDY,5.625
ONION,WET,HUMID,83.11713476,236,29.23,RAINY,0.2
